,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 32_level_0
,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xAG,npxG+xAG,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
444,428,Moussa Sissoko,fr FRA,MF,Tottenham,29,1989,29,28,2452,27.2,2,1,2,0,0,8,0,0.07,0.04,0.11,0.07,0.11,2.2,2.2,1.1,3.3,0.08,0.04,0.12,0.08,0.12,Matches
445,429,Oliver Skipp,eng ENG,MF,Tottenham,18,2000,7,1,77,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
446,430,William Smallbone,ie IRL,MF,Southampton,19,2000,9,4,393,4.4,0,2,0,0,0,0,0,0.00,0.46,0.46,0.00,0.46,0.3,0.3,0.2,0.4,0.06,0.04,0.10,0.06,0.10,Matches
447,431,Adam Smith,eng ENG,DF,Bournemouth,28,1991,24,24,2055,22.8,0,1,0,0,0,7,0,0.00,0.04,0.04,0.00,0.04,0.8,0.8,1.1,1.8,0.03,0.05,0.08,0.03,0.08,Matches
448,432,Emile Smith Rowe,eng ENG,MF,Arsenal,19,2000,2,1,97,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
449,433,Robert Snodgrass,sct SCO,"MF,FW",West Ham,31,1987,24,17,1509,16.8,5,5,5,0,0,4,0,0.30,0.30,0.60,0.30,0.60,2.5,2.5,3.2,5.7,0.15,0.19,0.34,0.15,0.34,Matches
450,434,Cédric Soares,pt POR,"MF,DF",Arsenal,27,1991,5,3,249,2.8,1,0,1,0,0,0,0,0.36,0.00,0.36,0.36,0.36,0.0,0.0,0.0,0.1,0.01,0.01,0.02,0.01,0.02,Matches
451,435,Cédric Soares,pt POR,DF,Southampton,27,1991,16,16,1306,14.5,0,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,0.6,0.6,0.7,1.3,0.04,0.05,0.09,0.04,0.09,Matches
452,436,Dominic Solanke,eng ENG,FW,Bournemouth,21,1997,32,17,1651,18.3,3,1,3,0,0,1,0,0.16,0.05,0.22,0.16,0.22,4.6,4.6,1.2,5.8,0.25,0.07,0.32,0.25,0.32,Matches
453,437,Tomáš Souček,cz CZE,MF,West Ham,24,1995,13,12,1040,11.6,3,0,3,0,0,0,0,0.26,0.00,0.26,0.26,0.26,2.8,2.8,0.3,3.1,0.24,0.03,0.27,0.24,0.27,Matches
454,438,Çağlar Söyüncü,tr TUR,DF,Leicester City,23,1996,34,34,3036,33.7,1,1,1,0,0,4,1,0.03,0.03,0.06,0.03,0.06,2.1,2.1,0.8,2.9,0.06,0.02,0.09,0.06,0.09,Matches
455,439,Dennis Srbeny,de GER,"MF,FW",Norwich City,25,1994,8,0,47,0.5,1,0,1,0,0,0,0,1.91,0.00,1.91,1.91,1.91,0.5,0.5,0.0,0.5,1.00,0.00,1.00,1.00,1.00,Matches
456,440,Jack Stacey,eng ENG,DF,Bournemouth,23,1996,19,17,1549,17.2,0,2,0,0,0,2,0,0.00,0.12,0.12,0.00,0.12,0.5,0.5,2.2,2.7,0.03,0.13,0.16,0.03,0.16,Matches
457,441,Junior Stanislas,eng ENG,"MF,FW",Bournemouth,29,1989,15,7,712,7.9,3,0,2,1,1,1,0,0.38,0.00,0.38,0.25,0.25,2.1,1.4,0.8,2.2,0.27,0.10,0.37,0.17,0.27,Matches
458,442,Jed Steer,eng ENG,GK,Aston Villa,26,1992,1,1,7,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
459,443,Dale Stephens,eng ENG,MF,Brighton,30,1989,33,28,2530,28.1,0,1,0,0,0,8,0,0.00,0.04,0.04,0.00,0.04,0.6,0.6,1.3,1.9,0.02,0.05,0.07,0.02,0.07,Matches
460,444,Jack Stephens,eng ENG,DF,Southampton,25,1994,28,27,2451,27.2,1,3,1,0,0,4,1,0.04,0.11,0.15,0.04,0.15,1.0,1.0,1.4,2.4,0.04,0.05,0.09,0.04,0.09,Matches
461,445,Raheem Sterling,eng ENG,"FW,MF",Manchester City,24,1994,33,30,2651,29.5,20,1,20,0,2,5,0,0.68,0.03,0.71,0.68,0.71,18.2,16.4,6.2,22.7,0.62,0.21,0.83,0.56,0.77,Matches
462,446,Enda Stevens,ie IRL,DF,Sheffield Utd,29,1990,38,38,3345,37.2,2,4,2,0,0,7,0,0.05,0.11,0.16,0.05,0.16,1.3,1.3,5.3,6.6,0.04,0.14,0.18,0.04,0.18,Matches
463,447,Marco Stiepermann,de GER,MF,Norwich City,28,1991,24,14,1180,13.1,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,1.5,1.5,0.8,2.3,0.11,0.06,0.18,0.11,0.18,Matches
464,448,John Stones,eng ENG,DF,Manchester City,25,1994,16,12,1122,12.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.5,0.03,0.01,0.04,0.03,0.04,Matches
465,449,Isaac Success,ng NGA,"FW,MF",Watford,23,1996,5,0,70,0.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.1,0.07,0.07,0.14,0.07,0.14,Matches
466,450,Ki Sung-yueng,kr KOR,MF,Newcastle Utd,30,1989,3,1,137,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.05,0.05,0.00,0.05,Matches
467,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xAG,npxG+xAG,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
468,451,Andrew Surman,eng ENG,MF,Bournemouth,32,1986,5,2,235,2.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.01,0.02,0.02,0.01,0.02,Matches
469,452,Sam Surridge,eng ENG,"FW,MF",Bournemouth,21,1998,4,0,27,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.1,0.6,1.75,0.19,1.94,1.75,1.94,Matches
470,453,Japhet Tanganga,eng ENG,DF,Tottenham,20,1999,6,6,525,5.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.1,0.01,0.01,0.02,0.01,0.02,Matches
471,454,Matt Targett,eng ENG,"DF,MF",Aston Villa,23,1995,28,27,2291,25.5,1,2,1,0,0,4,0,0.04,0.08,0.12,0.04,0.12,0.4,0.4,2.6,3.0,0.02,0.10,0.12,0.02,0.12,Matches
472,455,James Tarkowski,eng ENG,DF,Burnley,26,1992,38,38,3420,38.0,2,2,2,0,0,10,0,0.05,0.05,0.11,0.05,0.11,2.1,2.1,3.1,5.2,0.06,0.08,0.14,0.06,0.14,Matches
473,456,Charlie Taylor,eng ENG,DF,Burnley,25,1993,24,22,1945,21.6,0,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,0.0,0.0,0.9,1.0,0.00,0.04,0.04,0.00,0.04,Matches
474,457,Neil Taylor,wls WAL,DF,Aston Villa,30,1989,14,11,1091,12.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.6,0.01,0.03,0.05,0.01,0.05,Matches
475,458,Nathan Tella,eng ENG,FW,Southampton,20,1999,1,0,3,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,1.27,0.00,1.27,1.27,1.27,Matches
476,459,Alexander Tettey,no NOR,"MF,DF",Norwich City,33,1986,30,28,2338,26.0,1,1,1,0,0,5,0,0.04,0.04,0.08,0.04,0.08,0.8,0.8,0.5,1.4,0.03,0.02,0.05,0.03,0.05,Matches
477,460,Jordan Thomas,eng ENG,MF,Norwich City,18,2001,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
478,461,Luke Thomas,eng ENG,"MF,DF",Leicester City,18,2001,3,3,267,3.0,0,1,0,0,0,0,0,0.00,0.34,0.34,0.00,0.34,0.0,0.0,0.6,0.6,0.00,0.21,0.21,0.00,0.21,Matches
479,462,Max Thompson,eng ENG,FW,Burnley,17,2002,1,0,3,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
480,463,Youri Tielemans,be BEL,MF,Leicester City,22,1997,37,32,2828,31.4,3,6,3,0,0,2,0,0.10,0.19,0.29,0.10,0.29,2.7,2.7,4.5,7.2,0.09,0.14,0.23,0.09,0.23,Matches
481,464,Kieran Tierney,sct SCO,"DF,MF",Arsenal,22,1997,15,12,989,11.0,1,1,1,0,0,2,0,0.09,0.09,0.18,0.09,0.18,0.2,0.2,1.0,1.2,0.02,0.09,0.11,0.02,0.11,Matches
482,465,James Tomkins,eng ENG,DF,Crystal Palace,30,1989,18,18,1582,17.6,1,1,1,0,0,5,0,0.06,0.06,0.11,0.06,0.11,1.1,1.1,0.1,1.2,0.06,0.01,0.07,0.06,0.07,Matches
483,466,Fikayo Tomori,eng ENG,DF,Chelsea,21,1997,15,15,1291,14.3,1,0,1,0,0,3,0,0.07,0.00,0.07,0.07,0.07,0.4,0.4,0.1,0.6,0.03,0.01,0.04,0.03,0.04,Matches
484,467,Lucas Torreira,uy URU,MF,Arsenal,23,1996,29,17,1512,16.8,1,1,1,0,0,7,0,0.06,0.06,0.12,0.06,0.12,1.4,1.4,0.8,2.2,0.08,0.05,0.13,0.08,0.13,Matches
485,468,Cenk Tosun,tr TUR,FW,Crystal Palace,28,1991,5,2,177,2.0,1,0,1,0,0,0,0,0.51,0.00,0.51,0.51,0.51,0.5,0.5,0.6,1.1,0.27,0.29,0.55,0.27,0.55,Matches
486,469,Cenk Tosun,tr TUR,FW,Everton,28,1991,5,2,291,3.2,1,0,1,0,0,0,0,0.31,0.00,0.31,0.31,0.31,1.0,1.0,0.2,1.1,0.29,0.05,0.35,0.29,0.35,Matches
487,470,Andros Townsend,eng ENG,"FW,MF",Crystal Palace,28,1991,24,14,1294,14.4,1,1,1,0,0,0,0,0.07,0.07,0.14,0.07,0.14,0.4,0.4,1.9,2.3,0.03,0.13,0.16,0.03,0.16,Matches
488,471,Adama Traoré,es ESP,"FW,DF",Wolves,23,1996,37,27,2605,28.9,4,9,4,0,0,1,0,0.14,0.31,0.45,0.14,0.45,3.8,3.8,6.6,10.4,0.13,0.23,0.36,0.13,0.36,Matches
489,472,Mark Travers,ie IRL,GK,Bournemouth,20,1999,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
490,473,Trézéguet,eg EGY,"FW,MF",Aston Villa,24,1994,34,20,1950,21.7,6,1,6,0,0,4,1,0.28,0.05,0.32,0.28,0.32,4.7,4.7,1.0,5.8,0.22,0.05,0.27,0.22,0.27,Matches
491,474,Leandro Trossard,be BEL,"MF,FW",Brighton,24,1994,31,22,2011,22.3,5,3,5,0,0,0,0,0.22,0.13,0.36,0.22,0.36,5.0,5.0,3.9,9.0,0.23,0.18,0.40,0.23,0.40,Matches
492,475,Tom Trybull,de GER,MF,Norwich City,26,1993,16,14,1130,12.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.1,0.6,0.04,0.01,0.05,0.04,0.05,Matches
493,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xAG,npxG+xAG,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
494,476,Axel Tuanzebe,eng ENG,DF,Manchester Utd,21,1997,5,2,189,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
495,477,Yan Valery,tn TUN,DF,Southampton,20,1999,11,10,779,8.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,1.0,1.3,0.03,0.12,0.15,0.03,0.15,Matches
496,478,Jesús Vallejo,es ESP,DF,Wolves,22,1997,2,1,163,1.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
497,479,Virgil van Dijk,nl NED,DF,Liverpool,28,1991,38,38,3420,38.0,5,1,5,0,0,1,0,0.13,0.03,0.16,0.13,0.16,2.9,2.9,1.3,4.2,0.08,0.04,0.11,0.08,0.11,Matches
498,480,Jamie Vardy,eng ENG,FW,Leicester City,32,1987,35,34,3033,33.7,23,5,19,4,5,2,0,0.68,0.15,0.83,0.56,0.71,19.2,15.3,5.9,21.2,0.57,0.18,0.75,0.45,0.63,Matches
499,481,Indiana Vassilev,us USA,"FW,MF",Aston Villa,18,2001,4,0,51,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.06,0.00,0.06,0.06,0.06,Matches
500,482,Jan Vertonghen,be BEL,DF,Tottenham,32,1987,23,19,1645,18.3,1,1,1,0,0,2,0,0.05,0.05,0.11,0.05,0.11,0.4,0.4,0.9,1.4,0.02,0.05,0.07,0.02,0.07,Matches
501,483,Jannik Vestergaard,dk DEN,DF,Southampton,26,1992,19,17,1497,16.6,1,0,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,1.4,1.4,0.5,1.8,0.08,0.03,0.11,0.08,0.11,Matches
502,484,Rúben Vinagre,pt POR,"MF,DF",Wolves,20,1999,16,6,652,7.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.6,0.9,0.04,0.08,0.12,0.04,0.12,Matches
503,485,Jake Vokins,eng ENG,DF,Southampton,19,2000,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.02,0.08,0.10,0.02,0.10,Matches
504,486,Mario Vrančić,ba BIH,MF,Norwich City,30,1989,20,6,636,7.1,1,0,1,0,0,3,0,0.14,0.00,0.14,0.14,0.14,1.5,1.5,0.9,2.4,0.21,0.13,0.34,0.21,0.34,Matches
505,487,Matěj Vydra,cz CZE,FW,Burnley,27,1992,19,7,819,9.1,2,1,2,0,0,0,0,0.22,0.11,0.33,0.22,0.33,3.8,3.8,1.0,4.8,0.41,0.11,0.52,0.41,0.52,Matches
506,488,Theo Walcott,eng ENG,MF,Everton,30,1989,25,17,1287,14.3,2,3,2,0,0,1,0,0.14,0.21,0.35,0.14,0.35,3.1,3.1,3.7,6.8,0.22,0.26,0.48,0.22,0.48,Matches
507,489,Kyle Walker,eng ENG,DF,Manchester City,29,1990,29,28,2392,26.6,1,4,1,0,0,5,0,0.04,0.15,0.19,0.04,0.19,1.2,1.2,1.5,2.7,0.05,0.06,0.10,0.05,0.10,Matches
508,490,Kyle Walker-Peters,eng ENG,DF,Southampton,22,1997,10,7,703,7.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.6,0.7,0.01,0.08,0.10,0.01,0.10,Matches
509,491,Kyle Walker-Peters,eng ENG,DF,Tottenham,22,1997,3,3,241,2.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.01,0.03,0.04,0.01,0.04,Matches
510,492,Aaron Wan-Bissaka,eng ENG,DF,Manchester Utd,21,1997,35,34,3070,34.1,0,4,0,0,0,8,0,0.00,0.12,0.12,0.00,0.12,0.7,0.7,3.0,3.7,0.02,0.09,0.11,0.02,0.11,Matches
511,493,Victor Wanyama,ke KEN,MF,Tottenham,28,1991,2,0,25,0.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
512,494,Joel Ward,eng ENG,DF,Crystal Palace,29,1989,29,27,2382,26.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.3,0.6,0.01,0.01,0.02,0.01,0.02,Matches
513,495,James Ward-Prowse,eng ENG,"MF,DF",Southampton,24,1994,38,38,3420,38.0,5,3,4,1,3,9,0,0.13,0.08,0.21,0.11,0.18,7.3,4.8,6.8,11.6,0.19,0.18,0.37,0.13,0.31,Matches
514,496,Kelland Watts,eng ENG,DF,Newcastle Utd,19,1999,1,0,17,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
515,497,Adam Webster,eng ENG,DF,Brighton,24,1995,31,31,2668,29.6,3,1,3,0,0,4,0,0.10,0.03,0.13,0.10,0.13,1.3,1.3,1.3,2.6,0.05,0.04,0.09,0.05,0.09,Matches
516,498,Danny Welbeck,eng ENG,"MF,FW",Watford,28,1990,18,8,822,9.1,2,0,2,0,0,0,0,0.22,0.00,0.22,0.22,0.22,3.9,3.9,0.2,4.0,0.43,0.02,0.44,0.43,0.44,Matches
517,499,Ashley Westwood,eng ENG,MF,Burnley,29,1990,35,35,3150,35.0,2,6,2,0,0,9,0,0.06,0.17,0.23,0.06,0.23,1.1,1.1,6.2,7.3,0.03,0.18,0.21,0.03,0.21,Matches
518,500,Connor Wickham,eng ENG,"FW,MF",Crystal Palace,26,1993,6,0,96,1.1,1,1,1,0,0,0,0,0.94,0.94,1.87,0.94,1.87,1.4,1.4,0.6,1.9,1.28,0.52,1.80,1.28,1.80,Matches
519,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xAG,npxG+xAG,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
520,501,Georginio Wijnaldum,nl NED,MF,Liverpool,28,1990,37,35,2935,32.6,4,0,4,0,0,0,0,0.12,0.00,0.12,0.12,0.12,2.6,2.6,0.8,3.3,0.08,0.02,0.10,0.08,0.10,Matches
521,502,Jetro Willems,nl NED,DF,Newcastle Utd,25,1994,19,18,1493,16.6,2,2,2,0,0,0,0,0.12,0.12,0.24,0.12,0.24,0.6,0.6,0.9,1.5,0.03,0.06,0.09,0.03,0.09,Matches
522,503,Brandon Williams,eng ENG,DF,Manchester Utd,18,2000,17,11,1006,11.2,1,0,1,0,0,6,0,0.09,0.00,0.09,0.09,0.09,1.0,1.0,0.6,1.6,0.09,0.05,0.14,0.09,0.14,Matches
523,504,Neco Williams,wls WAL,DF,Liverpool,18,2001,6,3,230,2.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.3,0.10,0.03,0.13,0.10,0.13,Matches
524,505,Willian,br BRA,"FW,MF",Chelsea,30,1988,36,29,2600,28.9,9,7,5,4,4,4,0,0.31,0.24,0.55,0.17,0.42,7.6,4.5,7.7,12.1,0.26,0.27,0.53,0.16,0.42,Matches
525,506,Joe Willock,eng ENG,"MF,FW",Arsenal,19,1999,29,8,857,9.5,1,1,1,0,0,2,0,0.11,0.11,0.21,0.11,0.21,1.6,1.6,1.1,2.7,0.17,0.11,0.28,0.17,0.28,Matches
526,507,Jack Wilshere,eng ENG,MF,West Ham,27,1992,8,2,215,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
527,508,Callum Wilson,eng ENG,FW,Bournemouth,27,1992,35,32,2908,32.3,8,1,8,0,0,10,0,0.25,0.03,0.28,0.25,0.28,9.9,9.9,2.8,12.8,0.31,0.09,0.39,0.31,0.39,Matches
528,509,Harry Wilson,wls WAL,"MF,FW",Bournemouth,22,1997,31,20,1646,18.3,7,0,7,0,0,2,0,0.38,0.00,0.38,0.38,0.38,4.0,4.0,2.4,6.4,0.22,0.13,0.35,0.22,0.35,Matches
529,510,Harry Winks,eng ENG,MF,Tottenham,23,1996,31,26,2221,24.7,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,1.0,1.5,0.02,0.04,0.06,0.02,0.06,Matches
530,511,Chris Wood,nz NZL,FW,Burnley,27,1991,32,29,2437,27.1,14,1,13,1,1,1,0,0.52,0.04,0.55,0.48,0.52,15.7,14.9,1.8,16.7,0.58,0.07,0.64,0.55,0.62,Matches
531,512,Granit Xhaka,ch SUI,MF,Arsenal,26,1992,31,30,2586,28.7,1,2,1,0,0,10,0,0.03,0.07,0.10,0.03,0.10,0.5,0.5,1.0,1.5,0.02,0.03,0.05,0.02,0.05,Matches
532,513,Andriy Yarmolenko,ua UKR,MF,West Ham,29,1989,23,10,991,11.0,5,1,5,0,0,2,0,0.45,0.09,0.54,0.45,0.54,2.4,2.4,3.5,5.9,0.22,0.32,0.54,0.22,0.54,Matches
533,514,DeAndre Yedlin,us USA,DF,Newcastle Utd,26,1993,16,10,938,10.4,1,0,1,0,0,3,0,0.10,0.00,0.10,0.10,0.10,0.8,0.8,0.3,1.1,0.07,0.03,0.10,0.07,0.10,Matches
534,515,Maya Yoshida,jp JPN,DF,Southampton,30,1988,8,6,560,6.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.7,0.11,0.00,0.11,0.11,0.11,Matches
535,516,Ashley Young,eng ENG,DF,Manchester Utd,34,1985,12,10,955,10.6,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,1.5,1.6,0.01,0.14,0.15,0.01,0.15,Matches
536,517,Pablo Zabaleta,ar ARG,DF,West Ham,34,1985,10,6,592,6.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.4,0.00,0.05,0.05,0.00,0.05,Matches
537,518,Wilfried Zaha,ci CIV,"FW,MF",Crystal Palace,26,1992,38,37,3280,36.4,4,3,4,0,0,5,0,0.11,0.08,0.19,0.11,0.19,5.2,5.2,4.0,9.1,0.14,0.11,0.25,0.14,0.25,Matches
538,519,Christoph Zimmermann,de GER,DF,Norwich City,26,1993,17,16,1430,15.9,0,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,0.4,0.4,0.1,0.5,0.02,0.01,0.03,0.02,0.03,Matches
539,520,Oleksandr Zinchenko,ua UKR,DF,Manchester City,22,1996,19,13,1276,14.2,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.5,0.5,1.5,2.0,0.03,0.11,0.14,0.03,0.14,Matches
540,521,Richairo Živković,nl NED,FW,Sheffield Utd,22,1996,5,0,112,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.06,0.08,0.14,0.06,0.14,Matches
541,522,Kurt Zouma,fr FRA,DF,Chelsea,24,1994,28,25,2344,26.0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,1.2,1.2,0.2,1.3,0.04,0.01,0.05,0.04,0.05,Matches
