,Date,Time,Round,Day,Team,Venue,Result,GF,GA,Opponent,xG,xGA,Attendance,Captain,Formation,Referee,Standard | Gls,Standard | Sh,Standard | SoT,Standard | SoT%,Standard | G/Sh,Standard | G/SoT,Standard | Dist,Standard | FK,Standard | PK,Standard | PKatt,Expected | xG,Expected | npxG,Expected | npxG/Sh,Expected | G-xG,Expected | np:G-xG,Performance | SoTA,Performance | GA,Performance | Saves,Performance | Save%,Performance | CS,Performance | PSxG,Performance | PSxG+/-,Penalty Kicks | PKatt,Penalty Kicks | PKA,Penalty Kicks | PKsv,Penalty Kicks | PKm,Launched | Cmp,Launched | Att,Launched | Cmp%,Passes | Att,Passes | Thr,Passes | Launch%,Passes | AvgLen,Goal Kicks | Att,Goal Kicks | Launch%,Goal Kicks | AvgLen,Crosses | Opp,Crosses | Stp,Crosses | Stp%,Sweeper | #OPA,Sweeper | AvgDist,Total | Cmp,Total | Att,Total | Cmp%,Total | TotDist,Total | PrgDist,Short | Cmp,Short | Att,Short | Cmp%,Medium | Cmp,Medium | Att,Medium | Cmp%,Long | Cmp,Long | Att,Long | Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,Prog,Att,Pass Types | Live,Pass Types | Dead,Pass Types | FK,Pass Types | TB,Pass Types | Sw,Pass Types | Crs,Pass Types | TI,Pass Types | CK,Corner Kicks | In,Corner Kicks | Out,Corner Kicks | Str,Outcomes | Cmp,Outcomes | Off,Outcomes | Blocks,SCA Types | SCA,SCA Types | PassLive,SCA Types | PassDead,SCA Types | Drib,SCA Types | Sh,SCA Types | Fld,SCA Types | Def,GCA Types | GCA,GCA Types | PassLive,GCA Types | PassDead,GCA Types | Drib,GCA Types | Sh,GCA Types | Fld,GCA Types | Def,Tackles | Tkl,Tackles | TklW,Tackles | Def 3rd,Tackles | Mid 3rd,Tackles | Att 3rd,Vs Dribbles | Tkl,Vs Dribbles | Att,Vs Dribbles | Tkl%,Vs Dribbles | Past,Blocks | Blocks,Blocks | Sh,Blocks | Pass,Int,Tkl+Int,Clr,Err,Touches | Touches,Touches | Def Pen,Touches | Def 3rd,Touches | Mid 3rd,Touches | Att 3rd,Touches | Att Pen,Touches | Live,Dribbles | Succ,Dribbles | Att,Dribbles | Succ%,Dribbles | Mis,Dribbles | Dis,Receiving | Rec,Receiving | Prog,Performance | CrdY,Performance | CrdR,Performance | 2CrdY,Performance | Fls,Performance | Fld,Performance | Off,Performance | Crs,Performance | Int,Performance | TklW,Performance | PKwon,Performance | PKcon,Performance | OG,Performance | Recov,Aerial Duels | Won,Aerial Duels | Lost,Aerial Duels | Won%,Poss
11,2021-11-20,15:00:00,12,Sat,Newcastle Utd,Home,D,3,3,Brentford,1.9,0.9,52131,Jamaal Lascelles,3-4-3,Robert Jones,3,23,8,34.8,0.13,0.38,16.1,0,0,0,1.9,1.9,0.09,1.1,1.1,3,3,1,0.0,0,0.8,-1.2,0,0,0,0,5,14,35.7,18,1,44.4,44.8,6,100.0,64.3,10,0,0.0,0,4.8,298,418,71.3,5325,2121,124,147,84.4,95,126,75.4,48,91,52.7,2,1.4,1.0,20,23,13,7,17,418,355,63,13,1,1,31,32,8,6,1,0,298,0,9,44,32,4,1,3,1,3,5,2,1,0,2,0,0,13,6,7,4,2,6,8,75.0,2,12,3,9,10,23,18,1,536,48,148,219,176,34,536,12,24,50.0,23,9,291,16,2,0,0,13,11,0,31,10,6,0,0,1,58,26,15,63.4,53
12,2021-11-27,12:30:00,13,Sat,Newcastle Utd,Away,L,0,2,Arsenal,0.4,2.8,59886,Jamaal Lascelles,4-4-2,Stuart Attwell,0,9,5,55.6,0.0,0.0,24.5,0,0,0,0.4,0.4,0.04,-0.4,-0.4,6,2,4,66.7,0,2.2,0.2,0,0,0,0,5,20,25.0,31,8,38.7,35.2,12,66.7,46.9,12,1,8.3,0,6.7,276,358,77.1,4683,1751,131,147,89.1,112,134,83.6,23,58,39.7,0,0.2,0.6,5,20,3,0,11,358,326,29,5,1,2,14,5,4,3,1,0,276,3,3,13,9,1,2,0,0,1,0,0,0,0,0,0,0,13,9,8,5,0,5,20,25.0,15,17,6,11,11,24,21,0,454,82,245,129,91,13,454,9,16,56.3,17,7,275,11,3,0,0,12,5,3,14,11,9,0,0,0,39,5,11,31.3,34
13,2021-11-30,19:30:00,14,Tue,Newcastle Utd,Home,D,1,1,Norwich City,1.2,1.3,50757,Callum Wilson,4-4-2,Andy Madley,1,8,0,0.0,0.0,0.0,22.6,0,1,1,1.2,0.5,0.06,-0.2,-0.5,6,1,5,83.3,0,1.3,0.3,0,0,0,0,7,25,28.0,25,4,52.0,40.4,13,92.3,60.8,20,1,5.0,0,6.0,204,296,68.9,3654,1702,88,103,85.4,71,93,76.3,28,67,41.8,0,0.5,0.2,8,11,2,0,9,296,243,53,13,1,2,7,23,2,0,2,0,204,0,8,17,13,2,1,1,0,0,1,0,0,0,1,0,0,8,6,5,3,0,3,8,37.5,5,11,5,6,10,18,15,1,385,61,172,144,74,9,384,8,15,53.3,15,10,200,8,0,1,0,8,10,0,7,10,6,0,0,0,46,7,15,31.8,32
14,2021-12-04,15:00:00,15,Sat,Newcastle Utd,Home,W,1,0,Burnley,1.2,0.8,51948,Jamaal Lascelles,4-4-2,Paul Tierney,1,19,4,21.1,0.05,0.25,17.9,0,0,0,1.2,1.2,0.07,-0.2,-0.2,1,0,1,100.0,1,0.2,0.2,0,0,0,0,10,25,40.0,21,0,57.1,42.1,13,100.0,65.2,12,1,8.3,2,14.0,231,361,64.0,4481,2077,107,131,81.7,88,121,72.7,33,89,37.1,1,0.6,0.6,11,21,5,0,24,361,308,53,10,2,3,20,19,10,4,5,0,231,0,11,30,20,3,3,3,1,0,2,2,0,0,0,0,0,13,9,10,3,0,6,13,46.2,7,6,4,2,2,15,24,0,462,59,183,161,126,24,462,9,11,81.8,17,13,228,23,1,0,0,11,9,0,20,2,9,0,0,0,49,27,31,46.6,48
15,2021-12-12,14:00:00,16,Sun,Newcastle Utd,Away,L,0,4,Leicester City,1.3,2.9,31959,Jamaal Lascelles,4-4-2,Peter Bankes,0,12,3,25.0,0.0,0.0,18.1,0,0,0,1.3,1.3,0.11,-1.3,-1.3,5,4,1,40.0,0,3.0,-1.0,1,1,0,0,2,10,20.0,23,3,17.4,27.2,9,66.7,48.9,8,1,12.5,0,10.8,372,477,78.0,7006,2016,154,182,84.6,159,184,86.4,51,91,56.0,0,0.9,0.6,7,27,7,0,24,477,428,48,9,1,9,23,19,6,3,3,0,372,1,7,23,16,0,4,0,1,2,0,0,0,0,0,0,0,26,16,9,11,6,4,8,50.0,4,5,1,4,4,30,13,0,583,45,185,236,165,33,583,11,19,57.9,16,12,364,23,3,0,0,16,9,1,23,4,16,0,1,0,50,16,14,53.3,53
16,2021-12-16,20:00:00,17,Thu,Newcastle Utd,Away,L,1,3,Liverpool,0.3,3.0,52951,Jamaal Lascelles,4-5-1,Mike Dean,1,5,3,60.0,0.2,0.33,31.4,2,0,0,0.3,0.3,0.07,0.7,0.7,8,3,5,62.5,0,3.1,0.1,0,0,0,0,7,32,21.9,27,2,66.7,48.7,14,100.0,62.6,17,1,5.9,1,11.4,167,276,60.5,3101,1643,82,105,78.1,57,82,69.5,23,72,31.9,0,0.0,0.1,1,12,4,1,9,276,239,36,9,0,1,6,9,0,0,0,0,167,1,3,7,5,0,0,0,2,0,2,2,0,0,0,0,0,24,20,16,7,1,5,13,38.5,8,8,6,2,22,46,28,1,394,114,232,130,36,5,394,6,10,60.0,19,8,164,9,3,0,0,4,9,1,6,22,20,0,0,0,67,9,16,36.0,26
17,2021-12-19,14:15:00,18,Sun,Newcastle Utd,Home,L,0,4,Manchester City,0.4,2.9,52127,Jamaal Lascelles,4-5-1,Martin Atkinson,0,5,1,20.0,0.0,0.0,19.8,0,0,0,0.4,0.4,0.08,-0.4,-0.4,7,4,3,42.9,0,3.2,-0.8,0,0,0,0,12,17,70.6,29,7,31.0,30.0,8,100.0,65.8,10,1,10.0,0,8.0,234,302,77.5,4779,2060,80,95,84.2,116,134,86.6,31,54,57.4,0,0.4,0.4,4,20,4,1,12,302,260,38,8,1,2,12,14,3,2,0,0,234,4,4,5,4,1,0,0,0,0,0,0,0,0,0,0,0,13,7,9,3,1,7,18,38.9,11,9,2,7,11,24,16,1,388,59,172,140,82,9,388,9,18,50.0,13,12,231,12,1,0,0,9,6,4,12,11,7,0,0,0,33,12,8,60.0,29
18,2021-12-27,20:00:00,19,Mon,Newcastle Utd,Home,D,1,1,Manchester Utd,1.2,1.8,52178,Jamaal Lascelles,4-5-1,Craig Pawson,1,13,8,61.5,0.08,0.13,22.6,0,0,0,1.2,1.2,0.1,-0.2,-0.2,3,1,2,66.7,0,0.7,-0.3,0,0,0,0,8,24,33.3,20,3,60.0,42.3,12,100.0,62.3,14,1,7.1,2,21.3,192,301,63.8,3310,1701,95,124,76.6,58,89,65.2,26,64,40.6,1,1.0,0.6,9,14,5,0,15,301,244,55,11,0,2,9,28,2,1,1,0,192,2,7,24,19,0,4,1,0,0,2,1,0,1,0,0,0,18,10,9,7,2,14,25,56.0,11,16,7,9,17,35,22,1,437,55,154,177,114,16,437,12,20,60.0,20,9,189,15,3,0,0,11,8,2,9,17,10,0,0,0,54,9,16,36.0,32
19,2022-01-15,15:00:00,22,Sat,Newcastle Utd,Home,D,1,1,Watford,1.3,1.3,52223,Jamaal Lascelles,4-3-3,Paul Tierney,1,12,1,8.3,0.08,1.0,14.6,0,0,0,1.3,1.3,0.11,-0.3,-0.3,5,1,4,80.0,0,0.6,-0.4,0,0,0,0,7,11,63.6,23,5,26.1,26.3,6,83.3,53.7,14,0,0.0,1,22.0,341,463,73.7,6055,2063,150,182,82.4,140,177,79.1,38,77,49.4,0,0.8,1.0,7,15,4,2,20,463,407,55,14,0,5,21,29,4,1,1,1,341,1,3,21,11,4,2,1,2,1,2,1,0,1,0,0,0,27,18,7,19,1,10,22,45.5,12,15,7,8,10,37,10,1,568,43,146,296,134,22,568,11,15,73.3,19,15,339,20,3,0,0,13,12,1,21,10,18,0,0,0,44,31,26,54.4,52
20,2022-01-22,15:00:00,23,Sat,Newcastle Utd,Away,W,1,0,Leeds United,1.0,1.3,36405,Jamaal Lascelles,4-3-3,Chris Kavanagh,1,15,3,20.0,0.07,0.33,19.7,1,0,0,1.0,1.0,0.07,0.0,0.0,4,0,4,100.0,1,1.5,1.5,0,0,0,0,14,25,56.0,24,5,66.7,46.0,9,100.0,61.9,18,1,5.6,0,7.5,212,318,66.7,4323,2523,87,115,75.7,86,119,72.3,35,72,48.6,0,0.7,0.8,9,19,6,1,19,318,271,47,8,1,0,14,22,7,2,4,0,212,0,7,24,16,1,2,3,1,1,2,1,0,0,0,1,0,18,9,13,4,1,12,25,48.0,13,13,5,8,16,34,28,0,457,77,185,152,127,29,457,9,20,45.0,14,10,208,18,2,0,0,9,9,0,14,16,9,0,0,0,61,30,14,68.2,38
21,2022-02-08,19:45:00,24,Tue,Newcastle Utd,Home,W,3,1,Everton,2.4,0.8,52186,Jamaal Lascelles,4-3-3,Anthony Taylor,2,20,9,45.0,0.1,0.22,14.0,1,0,0,2.4,2.4,0.13,-0.4,-0.4,2,1,2,50.0,0,0.2,0.2,0,0,0,0,10,17,58.8,13,2,53.8,35.5,11,90.9,58.5,10,0,0.0,0,0.0,219,335,65.4,4334,2216,96,124,77.4,77,103,74.8,40,73,54.8,0,1.4,0.3,12,23,4,1,19,335,276,58,13,0,2,14,26,6,1,0,4,219,1,11,32,11,5,8,6,2,0,4,3,0,0,0,1,0,21,7,3,15,3,10,24,41.7,14,16,6,10,17,38,12,0,456,48,132,220,111,29,456,21,30,70.0,14,10,214,19,2,0,0,13,12,1,14,17,7,0,0,1,58,30,23,56.6,40
22,2022-02-13,14:00:00,25,Sun,Newcastle Utd,Home,W,1,0,Aston Villa,0.6,0.8,52207,Kieran Trippier,4-3-3,Craig Pawson,1,10,2,20.0,0.1,0.5,21.5,1,0,0,0.6,0.6,0.06,0.4,0.4,1,0,1,100.0,1,0.0,0.0,0,0,0,0,15,25,60.0,23,2,65.2,43.2,10,100.0,61.9,14,0,0.0,2,23.0,187,282,66.3,3611,1966,90,114,78.9,60,88,68.2,30,59,50.8,0,0.3,0.3,7,15,4,2,17,282,233,46,15,0,1,11,17,3,1,1,1,187,3,6,14,6,1,4,1,1,1,2,1,0,0,0,1,0,15,8,8,4,3,10,19,52.6,9,13,4,9,12,27,14,0,388,50,143,157,96,12,388,9,19,47.4,18,4,186,17,3,0,0,22,15,3,11,12,8,0,0,0,49,22,12,64.7,38
23,2022-02-19,12:30:00,26,Sat,Newcastle Utd,Away,D,1,1,West Ham,0.9,0.8,59949,Jonjo Shelvey,4-3-3,Chris Kavanagh,1,14,3,21.4,0.07,0.33,16.0,0,0,0,0.9,0.9,0.07,0.1,0.1,3,1,2,66.7,0,0.6,-0.4,0,0,0,0,8,16,50.0,32,4,31.3,33.5,6,100.0,62.0,12,1,8.3,0,7.0,366,486,75.3,7270,2343,146,175,83.4,164,206,79.6,52,91,57.1,0,0.7,0.6,10,28,10,3,26,486,443,42,5,0,4,28,22,7,0,5,0,366,1,4,24,18,2,1,2,1,0,2,2,0,0,0,0,0,12,7,6,6,0,4,7,57.1,3,13,6,7,6,18,17,0,588,55,186,267,149,30,588,7,10,70.0,15,8,359,26,3,0,0,7,3,1,28,6,7,0,0,0,51,18,25,41.9,53
24,2022-02-26,15:00:00,27,Sat,Newcastle Utd,Away,W,2,0,Brentford,3.1,0.5,17039,Jonjo Shelvey,4-3-3,Mike Dean,2,26,11,42.3,0.08,0.18,15.7,2,0,0,3.1,3.1,0.12,-1.1,-1.1,1,0,1,100.0,1,0.2,0.2,0,0,0,0,5,7,71.4,13,1,15.4,24.8,7,71.4,46.1,14,0,0.0,0,0.0,451,562,80.2,7479,2710,226,256,88.3,155,192,80.7,46,74,62.2,2,2.4,1.7,19,37,16,6,39,562,515,47,7,1,4,31,26,6,6,0,0,451,0,11,47,37,3,1,3,3,0,4,3,0,1,0,0,0,13,5,2,8,3,8,13,61.5,5,6,2,4,6,19,26,1,668,47,178,295,201,32,668,6,10,60.0,15,5,446,37,1,0,0,7,8,0,31,6,5,0,0,0,54,20,21,48.8,63
25,2022-03-05,15:00:00,28,Sat,Newcastle Utd,Home,W,2,1,Brighton,1.7,1.7,52214,Jonjo Shelvey,4-3-3,Martin Atkinson,2,10,4,40.0,0.2,0.5,12.2,0,0,0,1.7,1.7,0.21,0.3,0.3,4,1,3,75.0,0,1.9,0.9,0,0,0,0,13,30,43.3,27,1,81.5,47.1,8,100.0,64.6,23,1,4.3,0,6.5,208,334,62.3,4097,2029,88,122,72.1,82,105,78.1,33,78,42.3,1,1.3,0.5,7,14,4,1,13,334,292,42,14,1,1,15,14,4,2,0,2,208,0,9,16,11,3,0,1,1,0,3,0,1,0,1,1,0,12,8,7,4,1,7,19,36.8,12,17,7,10,15,27,30,2,455,80,198,173,90,15,455,2,9,22.2,21,4,199,12,1,0,0,8,9,0,15,15,8,0,0,0,61,22,33,40.0,32
26,2022-03-10,19:30:00,21,Thu,Newcastle Utd,Away,W,2,1,Southampton,0.7,1.1,30056,Jonjo Shelvey,4-3-3,Kevin Friend,2,8,3,37.5,0.25,0.67,16.4,0,0,0,0.7,0.7,0.09,1.3,1.3,5,1,4,80.0,0,1.8,0.8,0,0,0,0,16,19,84.2,25,4,56.0,41.8,5,100.0,65.6,23,0,0.0,0,6.7,231,342,67.5,4644,2375,94,126,74.6,79,102,77.5,40,77,51.9,2,0.6,0.7,6,17,4,2,17,342,308,33,7,1,2,17,14,5,5,0,0,231,1,11,14,9,2,1,1,1,0,4,3,1,0,0,0,0,21,7,12,7,2,9,21,42.9,12,14,5,9,12,33,29,1,476,78,192,188,98,21,476,8,14,57.1,21,9,228,17,1,0,0,7,5,1,17,12,7,0,0,0,66,20,19,51.3,33
27,2022-03-13,14:00:00,29,Sun,Newcastle Utd,Away,L,0,1,Chelsea,0.5,1.0,40026,Jamaal Lascelles,5-4-1,David Coote,0,7,2,28.6,0.0,0.0,18.2,0,0,0,0.5,0.5,0.07,-0.5,-0.5,3,1,2,66.7,0,1.0,0.0,0,0,0,0,10,17,58.8,16,2,56.3,42.8,9,88.9,59.9,12,1,8.3,0,6.5,149,248,60.1,3270,1739,61,88,69.3,54,75,72.0,32,66,48.5,0,0.3,0.4,4,10,1,1,6,248,188,54,19,0,3,9,22,2,2,0,0,149,6,12,12,3,4,1,1,2,1,0,0,0,0,0,0,0,16,6,11,4,1,3,9,33.3,6,7,1,6,3,19,24,0,358,49,133,131,97,14,358,7,17,41.2,18,4,143,6,3,0,0,17,16,6,9,3,6,0,0,0,42,15,11,57.7,29
28,2022-03-17,19:45:00,20,Thu,Newcastle Utd,Away,L,0,1,Everton,1.3,0.6,39068,Fabian Schar,4-3-3,Craig Pawson,0,17,6,35.3,0.0,0.0,20.7,1,0,0,1.3,1.3,0.08,-1.3,-1.3,3,1,2,66.7,0,0.6,-0.4,0,0,0,0,4,11,36.4,21,4,28.6,31.0,6,83.3,55.8,11,2,18.2,0,8.8,377,498,75.7,6906,2503,177,210,84.3,136,162,84.0,51,96,53.1,0,1.0,0.5,11,31,9,2,29,498,442,55,13,0,4,19,27,7,5,0,2,377,1,7,30,21,3,3,2,1,0,0,0,0,0,0,0,0,15,11,8,6,1,9,16,56.3,7,10,3,7,2,17,10,0,608,39,186,276,149,25,608,6,18,33.3,24,6,373,29,1,0,0,11,12,1,19,2,11,0,0,0,50,35,30,53.8,61
29,2022-04-03,16:30:00,31,Sun,Newcastle Utd,Away,L,1,5,Tottenham,0.6,3.2,57553,Jonjo Shelvey,4-3-3,Martin Atkinson,1,8,1,12.5,0.13,1.0,18.0,1,0,0,0.6,0.6,0.08,0.4,0.4,6,5,1,16.7,0,4.2,-0.8,0,0,0,0,4,12,33.3,25,6,24.0,30.6,11,54.5,43.0,13,1,7.7,0,4.0,341,414,82.4,6591,2344,130,151,86.1,173,198,87.4,36,55,65.5,0,0.3,0.4,4,25,5,1,19,414,372,38,9,0,6,16,9,3,3,0,0,341,4,3,14,9,2,2,0,1,0,2,1,0,0,0,1,0,13,9,3,7,3,5,11,45.5,6,7,4,3,7,20,17,0,497,66,167,219,117,16,497,7,15,46.7,10,9,338,19,3,0,0,7,10,4,16,7,9,0,0,0,34,16,10,61.5,40
30,2022-04-08,20:00:00,32,Fri,Newcastle Utd,Home,W,1,0,Wolves,1.7,0.3,52164,Jonjo Shelvey,4-3-3,Peter Bankes,1,11,3,27.3,0.0,0.0,19.7,1,1,1,1.7,0.9,0.08,-0.7,-0.9,2,0,2,100.0,1,0.3,0.3,0,0,0,0,2,12,16.7,17,2,41.2,31.9,5,100.0,62.6,11,2,18.2,1,10.0,327,416,78.6,6078,2252,136,148,91.9,147,173,85.0,40,79,50.6,0,0.5,0.5,7,23,6,1,22,416,377,38,11,2,2,15,20,1,0,0,0,327,1,4,21,14,1,1,1,3,1,2,1,0,0,0,1,0,11,7,4,7,0,9,18,50.0,9,7,1,6,8,19,15,0,502,36,152,249,107,17,501,10,16,62.5,12,18,320,22,1,0,0,6,13,1,15,8,7,1,0,0,51,11,10,52.4,42
31,2022-04-17,14:15:00,33,Sun,Newcastle Utd,Home,W,2,1,Leicester City,1.8,0.9,52104,Jonjo Shelvey,4-3-3,Jarred Gillett,2,16,7,43.8,0.13,0.29,15.4,1,0,0,1.8,1.8,0.12,0.2,0.2,2,1,1,50.0,0,0.2,-0.8,0,0,0,0,5,19,26.3,18,2,72.2,49.1,6,100.0,68.7,11,0,0.0,1,18.3,195,301,64.8,3505,1722,95,126,75.4,66,92,71.7,27,63,42.9,0,0.9,0.5,11,26,5,2,14,301,255,45,9,0,2,9,25,3,3,0,0,195,1,7,27,18,2,2,2,2,1,3,1,0,1,1,0,0,26,14,11,12,3,13,19,68.4,6,13,4,9,16,42,19,0,436,58,142,184,118,20,436,12,20,60.0,15,14,187,12,2,0,0,10,10,1,9,16,14,0,0,0,52,20,13,60.6,32
32,2022-04-20,19:45:00,30,Wed,Newcastle Utd,Home,W,1,0,Crystal Palace,1.2,0.6,51938,Jonjo Shelvey,4-3-3,Tony Harrington,1,13,4,30.8,0.08,0.25,18.1,0,0,0,1.2,1.2,0.09,-0.2,-0.2,2,0,2,100.0,1,0.2,0.2,0,0,0,0,7,14,50.0,19,1,42.1,33.8,6,100.0,71.0,15,0,0.0,0,0.0,280,382,73.3,4824,2109,134,157,85.4,103,131,78.6,26,59,44.1,1,1.0,0.5,8,17,5,0,18,382,330,50,15,1,1,6,26,2,2,0,0,280,2,9,22,10,3,3,3,3,0,2,1,0,1,0,0,0,18,12,8,10,0,9,14,64.3,5,10,2,8,14,32,23,1,501,47,183,236,90,16,501,14,25,56.0,18,9,275,18,1,0,0,12,12,2,6,14,12,0,0,0,51,21,20,51.2,37
33,2022-04-23,15:00:00,34,Sat,Newcastle Utd,Away,W,3,0,Norwich City,1.7,0.5,26910,Jamaal Lascelles,4-3-3,Chris Kavanagh,3,13,7,53.8,0.23,0.43,15.6,0,0,0,1.7,1.7,0.14,1.3,1.3,2,0,2,100.0,1,0.5,0.5,0,0,0,0,4,11,36.4,34,8,11.8,23.2,7,100.0,65.9,9,1,11.1,2,14.2,451,551,81.9,7603,2817,215,237,90.7,176,205,85.9,41,72,56.9,2,1.2,0.7,10,35,6,1,28,551,501,50,12,2,8,10,27,3,3,0,0,451,0,13,19,13,3,0,1,1,1,3,2,0,0,1,0,0,15,11,10,4,1,6,15,40.0,9,5,0,5,14,29,20,0,655,59,225,300,142,19,655,10,17,58.8,15,13,442,26,2,0,0,10,11,0,10,14,11,0,0,0,58,11,10,52.4,54
34,2022-04-30,12:30:00,35,Sat,Newcastle Utd,Home,L,0,1,Liverpool,0.3,2.4,52281,Jonjo Shelvey,4-3-3,Andre Marriner,0,4,2,50.0,0.0,0.0,28.3,1,0,0,0.3,0.3,0.07,-0.3,-0.3,10,1,9,90.0,0,1.7,0.7,0,0,0,0,8,29,27.6,23,3,56.5,40.7,16,100.0,66.3,14,1,7.1,1,12.6,201,318,63.2,3565,1691,104,129,80.6,68,94,72.3,23,64,35.9,0,0.1,0.3,1,22,3,1,11,318,256,53,8,2,2,5,27,0,0,0,0,201,9,13,5,2,1,0,0,1,1,0,0,0,0,0,0,0,19,10,11,7,1,7,17,41.2,10,11,4,7,4,23,21,0,421,72,160,177,92,5,421,15,19,78.9,17,11,196,10,1,0,0,11,9,9,5,4,10,0,0,0,40,20,17,54.1,36
35,2022-05-08,16:30:00,36,Sun,Newcastle Utd,Away,L,0,5,Manchester City,0.8,3.3,53336,Jamaal Lascelles,4-3-3,Stuart Attwell,0,7,3,42.9,0.0,0.0,16.5,0,0,0,0.8,0.8,0.12,-0.8,-0.8,9,5,4,44.4,0,4.0,-1.0,0,0,0,0,11,31,35.5,27,2,59.3,39.3,15,100.0,65.1,13,3,23.1,0,7.7,229,307,74.6,4397,1914,95,110,86.4,97,115,84.3,32,69,46.4,0,0.8,1.0,6,18,1,1,7,307,264,39,7,1,1,11,9,2,1,0,1,229,4,5,14,11,2,1,0,0,0,0,0,0,0,0,0,0,19,9,13,5,1,7,16,43.8,9,9,4,5,7,26,21,1,399,83,177,146,80,14,399,6,11,54.5,11,3,224,6,3,0,0,11,6,4,11,7,9,0,0,0,38,12,21,36.4,29
36,2022-05-16,20:00:00,37,Mon,Newcastle Utd,Home,W,2,0,Arsenal,1.7,0.7,52274,Callum Wilson,4-3-3,Darren England,1,16,4,25.0,0.06,0.25,19.1,0,0,0,1.7,1.7,0.11,-0.7,-0.7,2,0,2,100.0,1,0.1,0.1,0,0,0,0,7,11,63.6,19,4,36.8,33.9,4,100.0,63.5,9,0,0.0,1,18.8,289,387,74.7,5135,1868,122,142,85.9,111,133,83.5,35,73,47.9,0,1.5,1.0,12,28,8,3,16,387,334,47,9,2,1,31,21,12,5,5,1,289,6,7,27,18,4,2,3,0,0,1,0,0,0,1,0,0,17,12,5,10,2,8,12,66.7,4,12,5,7,8,25,20,0,485,38,129,193,165,30,485,13,18,72.2,11,10,288,16,0,0,0,11,8,6,31,8,12,0,0,0,40,18,9,66.7,51
37,2022-05-22,16:00:00,38,Sun,Newcastle Utd,Away,W,2,1,Burnley,1.9,1.8,21361,Jamaal Lascelles,4-3-3,Craig Pawson,2,7,5,71.4,0.14,0.2,23.0,0,1,1,1.9,1.1,0.16,0.1,-0.1,4,1,3,75.0,0,0.8,-0.2,0,0,0,0,6,27,22.2,30,3,63.3,42.1,8,100.0,70.6,21,1,4.8,0,6.0,263,372,70.7,4518,1822,132,159,83.0,92,112,82.1,27,78,34.6,1,1.0,0.6,5,23,4,0,18,372,326,46,12,0,4,9,22,2,1,0,1,263,0,11,10,6,1,0,1,0,2,3,2,0,0,1,0,0,22,12,12,8,2,13,21,61.9,8,16,4,12,8,30,28,0,489,61,212,191,94,16,488,3,4,75.0,20,10,256,18,0,0,0,9,7,0,9,8,12,0,0,0,49,19,19,50.0,48
0,2021-08-14,15:00:00,1,Sat,Crystal Palace,Away,L,0,3,Chelsea,0.4,0.8,38965,James McArthur,4-4-2,Jonathan Moss,0,4,1,25.0,0.0,0.0,10.8,0,0,0,0.4,0.4,0.11,-0.4,-0.4,6,3,3,50.0,0,1.7,-1.3,0,0,0,0,2,7,28.6,33,7,21.2,25.6,9,0.0,13.2,17,1,5.9,2,16.4,386,450,85.8,6499,2103,194,211,91.9,155,170,91.2,30,51,58.8,0,0.5,0.3,4,18,3,1,15,450,405,44,15,2,3,5,14,2,0,0,2,386,1,5,9,7,1,0,0,0,1,0,0,0,0,0,0,0,11,7,9,2,0,6,14,42.9,8,6,2,4,9,20,26,0,543,99,270,201,78,11,543,13,20,65.0,17,14,382,15,0,0,0,11,14,1,5,9,7,0,0,0,36,14,6,70.0,38
1,2021-08-21,15:00:00,2,Sat,Crystal Palace,Home,D,0,0,Brentford,0.8,1.0,23091,James McArthur,4-3-3,Martin Atkinson,0,7,2,28.6,0.0,0.0,15.9,0,0,0,0.8,0.8,0.11,-0.8,-0.8,3,0,3,100.0,1,0.9,0.9,0,0,0,0,5,19,26.3,26,6,50.0,39.7,11,54.5,37.5,13,2,15.4,0,6.0,362,481,75.3,6714,2409,161,184,87.5,147,176,83.5,51,98,52.0,0,0.7,0.4,6,21,9,1,27,481,423,57,11,0,4,12,31,3,1,1,0,362,1,11,13,8,2,1,1,1,0,0,0,0,0,0,0,0,15,7,5,7,3,4,13,30.8,9,13,4,9,13,28,18,0,595,69,223,270,103,10,595,8,16,50.0,26,16,355,27,3,0,0,12,8,1,12,13,7,0,0,0,60,26,20,56.5,53
2,2021-08-28,15:00:00,3,Sat,Crystal Palace,Away,D,2,2,West Ham,1.1,1.9,59751,James McArthur,4-3-3,Stuart Attwell,2,9,2,22.2,0.22,1.0,15.2,0,0,0,1.1,1.1,0.12,0.9,0.9,4,2,2,50.0,0,1.5,-0.5,0,0,0,0,5,8,62.5,30,9,13.3,24.0,9,44.4,33.7,21,1,4.8,1,13.6,412,504,81.7,7345,2529,184,208,88.5,184,208,88.5,37,68,54.4,1,0.9,1.0,7,18,7,2,25,504,458,44,11,1,3,13,18,3,2,0,1,412,2,6,18,13,3,1,0,1,0,4,3,0,1,0,0,0,13,8,5,5,3,5,16,31.3,11,18,7,11,15,28,36,1,635,95,259,277,102,19,635,15,21,71.4,21,10,404,25,0,0,0,7,10,2,13,15,8,0,0,0,47,29,15,65.9,53
